3221,5,7,9
3222,4,8,20
3223,4,12,13
3224,18,5,20
3225,11,5,1
3226,20,15,9
3227,7,10,15
3228,6,1,5
3229,8,4,18
3230,12,11,7
3231,8,14,11
3232,19,10,17
3233,16,7,16
3234,8,2,20
3235,10,4,17
3236,13,2,14
3237,9,9,6
3238,4,12,19
3239,16,10,2
3240,1,20,14
3241,5,19,8
3242,13,9,10
3243,8,12,3
3244,8,13,14
3245,5,3,2
3246,18,5,8
3247,8,6,14
3248,18,1,15
3249,3,6,10
3250,9,19,11
3251,14,2,5
3252,7,15,15
3253,10,12,2
3254,20,4,15
3255,11,10,13
3256,12,5,15
3257,9,11,10
3258,20,10,4
3259,16,15,17
3260,16,10,12
3261,15,10,5
3262,17,5,1
3263,19,17,3
3264,14,11,18
3265,11,2,12
3266,17,5,6
3267,7,2,20
3268,18,15,7
3269,15,10,2
3270,18,7,14
3271,19,14,1
3272,10,17,3
3273,10,19,7
3274,8,17,15
3275,12,7,19
3276,4,11,12
3277,15,20,18
3278,8,20,12
3279,7,16,4
3280,1,15,5
3281,16,1,16
3282,13,20,7
3283,4,18,8
3284,6,20,3
3285,14,10,18
3286,15,20,14
3287,17,16,16
3288,20,11,9
3289,16,8,3
3290,2,11,17
3291,20,15,2
3292,18,19,8
3293,6,20,15
3294,9,19,13
3295,10,8,20
3296,8,14,3
3297,15,3,18
3298,16,10,15
3299,10,11,5
3300,4,13,16
3301,4,19,6
3302,2,13,17
3303,10,1,8
3304,14,9,20
3305,5,2,2
3306,3,19,20
3307,7,3,3
3308,20,15,16
3309,8,2,19
3310,8,11,1
3311,18,5,2
3312,16,13,16
3313,1,18,19
3314,14,1,15
3315,16,5,13
3316,20,18,16
3317,5,1,2
3318,13,5,16
3319,18,2,18
3320,6,16,16
3321,7,13,9
3322,12,3,10
3323,10,12,18
3324,4,20,3
3325,15,6,4
3326,1,9,4
3327,7,3,6
3328,8,3,14
3329,10,12,14
3330,20,8,16
3331,10,6,9
3332,18,13,13
3333,4,7,11
3334,8,6,3
3335,9,11,5
3336,1,15,4
3337,8,10,10
3338,13,13,3
3339,11,18,11
3340,18,18,10
3341,7,5,8
3342,18,2,6
3343,10,7,15
3344,11,15,16
3345,10,9,2
3346,13,17,7
3347,19,3,17
3348,6,11,18
3349,12,13,10
3350,20,16,8
3351,6,12,13
3352,13,20,15
3353,9,9,19
3354,11,1,10
3355,15,18,13
3356,18,2,14
3357,3,4,7
3358,13,20,2
3359,1,18,4
3360,7,11,3
3361,8,6,4
3362,16,15,10
3363,8,7,20
3364,8,2,20
3365,13,3,4
3366,6,18,3
3367,17,16,4
3368,2,7,18
3369,19,19,16
3370,8,13,17
3371,4,4,8
3372,2,13,8
3373,5,16,14
3374,2,15,1
3375,19,18,2
3376,16,4,11
3377,20,12,12
3378,17,14,19
3379,9,13,3
3380,20,13,14
3381,5,11,9
3382,13,13,8
3383,9,6,4
3384,18,11,17
3385,19,7,19
3386,20,2,17
3387,1,3,12
3388,14,1,16
3389,13,11,6
3390,4,17,5
3391,17,8,12
3392,3,20,2
3393,2,16,11
3394,1,11,2
3395,10,10,4
3396,19,16,1
3397,13,4,18
3398,7,10,17
3399,11,15,7
3400,7,8,16
3401,18,11,8
3402,11,3,2
3403,11,3,6
3404,6,5,12
3405,4,4,5
3406,15,2,15
3407,5,5,6
3408,13,1,12
3409,1,18,6
3410,19,7,18
3411,13,17,3
3412,12,12,4
3413,18,10,15
3414,13,12,7
3415,1,2,14
3416,19,5,7
3417,10,15,7
3418,1,20,17
3419,11,13,1
3420,6,1,15
3421,1,16,17
3422,11,6,6
3423,15,16,14
3424,9,4,8
3425,8,7,12
3426,11,15,7
3427,1,16,17
3428,5,17,17
3429,9,6,13
3430,7,13,17
3431,9,19,15
3432,4,11,14
3433,3,7,3
3434,17,3,15
3435,6,6,10
3436,12,12,9
3437,11,18,9
3438,4,17,17
3439,13,11,15
3440,14,6,13
3441,12,13,20
3442,6,13,6
3443,12,14,19
3444,9,16,8
3445,17,13,8
3446,12,7,2
3447,14,12,7
3448,12,1,14
3449,8,1,1
3450,13,4,9
3451,4,9,1
3452,6,13,19
3453,12,14,13
3454,5,12,6
3455,9,13,16
3456,9,16,17
3457,9,5,1
3458,1,5,19
3459,18,14,17
3460,7,13,7
3461,19,19,17
3462,10,13,6
3463,14,17,13
3464,14,7,6
3465,10,20,3
3466,14,7,14
3467,19,11,18
3468,14,6,5
3469,14,7,13
3470,9,17,15
3471,6,16,10
3472,16,10,10
3473,10,16,2
3474,1,17,8
3475,9,4,15
3476,5,4,3
3477,7,2,3
3478,2,1,4
3479,18,12,8
3480,8,5,15
3481,2,17,5
3482,3,8,2
3483,8,4,16
3484,4,6,20
3485,19,2,13
3486,1,19,4
3487,5,4,4
3488,10,2,9
3489,13,3,1
3490,1,9,2
3491,16,20,4
3492,9,20,13
3493,4,9,11
3494,3,14,6
3495,16,17,1
3496,8,4,9
3497,14,16,9
3498,1,12,16
3499,8,19,13
3500,18,13,8
3501,12,18,5
3502,2,18,20
3503,5,5,11
3504,9,4,13
3505,10,4,11
3506,13,20,3
3507,14,18,7
3508,5,14,15
3509,4,16,5
3510,11,9,10
3511,12,11,11
3512,6,8,16
3513,19,20,17
3514,16,17,9
3515,3,1,5
3516,4,18,2
3517,6,6,12
3518,9,9,8
3519,5,20,15
3520,18,2,2
3521,19,9,1
3522,16,2,3
3523,3,16,18
3524,6,19,13
3525,7,1,6
3526,13,11,2
3527,10,3,1
3528,6,2,16
3529,10,7,9
3530,15,2,11
3531,16,5,7
3532,4,2,13
3533,13,1,13
3534,6,10,10
3535,11,12,12
3536,16,18,8
3537,13,4,1
3538,7,13,10
3539,16,19,19
3540,5,20,20
3541,11,12,8
3542,14,12,13
3543,11,19,12
3544,20,8,10
3545,20,15,5
3546,20,6,14
3547,19,19,3
3548,2,1,9
3549,2,19,13
3550,18,18,5
3551,12,16,19
3552,13,18,10
3553,6,1,19
3554,16,13,13
3555,8,10,12
3556,10,5,9
3557,6,19,16
3558,13,9,16
3559,18,5,3
3560,14,18,9
3561,19,16,3
3562,3,7,19
3563,2,4,16
3564,20,4,19
3565,19,1,17
3566,16,15,15
3567,18,8,10
3568,17,3,3
3569,1,20,17
3570,5,9,2
3571,4,5,10
3572,9,3,6
3573,17,13,19
3574,15,13,5
3575,18,12,17
3576,9,15,14
3577,6,4,18
3578,9,20,17
3579,20,18,17
3580,20,13,13
3581,18,12,18
3582,6,1,2
3583,11,7,2
3584,15,16,15
3585,8,20,12
3586,7,6,20
3587,12,9,20
3588,3,6,19
3589,15,6,14
3590,8,19,13
3591,7,9,6
3592,10,5,14
3593,7,17,3
3594,15,14,2
3595,11,8,13
3596,6,14,2
3597,3,4,2
3598,11,15,12
3599,7,18,7
3600,3,11,20
3601,16,2,11
3602,14,6,19
3603,18,3,10
3604,14,7,20
3605,11,8,17
3606,5,3,18
3607,10,5,16
3608,20,13,12
3609,8,13,18
3610,7,20,20
3611,6,10,10
3612,13,6,20
3613,15,19,16
3614,11,16,5
3615,13,8,2
3616,18,12,6
3617,4,2,4
3618,6,19,17
3619,14,15,20
3620,20,9,1
3621,14,8,16
3622,7,17,12
3623,8,8,4
3624,7,15,14
3625,4,2,2
3626,5,11,5
3627,19,19,20
3628,10,6,3
3629,1,20,6
3630,17,19,15
3631,13,15,1
3632,6,5,14
3633,2,6,5
3634,15,13,18
3635,9,1,11
3636,1,13,4
3637,2,14,12
3638,4,3,14
3639,10,4,2
3640,20,15,2
3641,2,4,12
3642,3,9,7
3643,5,17,19
3644,11,19,14
3645,5,8,9
3646,3,14,1
3647,18,4,13
3648,4,15,16
3649,15,16,12
3650,2,20,4
3651,3,3,10
3652,11,19,20
3653,18,10,9
3654,15,12,11
3655,13,16,20
3656,19,12,20
3657,5,9,17
3658,9,18,6
3659,7,18,3
3660,19,19,10
3661,7,2,3
3662,8,9,17
3663,4,13,5
3664,1,11,15
3665,3,19,13
3666,1,19,19
3667,15,5,12
3668,20,19,20
3669,1,11,7
3670,2,14,14
3671,7,6,14
3672,4,3,11
3673,7,11,14
3674,16,4,8
3675,19,5,12
3676,16,9,7
3677,6,19,17
3678,17,7,5
3679,20,12,1
3680,13,18,11
3681,10,6,14
3682,2,16,18
3683,9,6,13
3684,19,6,16
3685,12,11,6
3686,12,11,12
3687,1,8,16
3688,19,19,7
3689,8,7,10
3690,6,6,2
3691,5,17,12
3692,16,20,3
3693,14,16,11
3694,20,2,15
3695,14,12,8
3696,16,16,17
3697,11,16,2
3698,12,18,7
3699,10,6,16
3700,20,3,15
3701,17,17,12
3702,9,5,5
3703,20,1,13
3704,2,7,7
3705,8,5,10
3706,15,8,1
3707,2,20,2
3708,11,16,14
3709,11,7,2
3710,14,10,13
3711,19,3,2
3712,17,6,13
3713,19,12,14
3714,2,8,15
3715,10,6,4
3716,8,4,20
3717,10,3,10
3718,2,20,16
3719,1,4,14
3720,20,12,20
3721,13,11,14
3722,14,20,10
3723,10,1,15
3724,20,4,20
3725,9,6,4
3726,19,15,1
3727,9,4,16
3728,11,5,9
3729,19,1,10
3730,16,12,19
3731,9,8,16
3732,14,13,14
3733,19,6,16
3734,16,18,2
3735,13,20,14
3736,4,18,17
3737,1,4,1
3738,5,10,7
3739,6,9,5
3740,17,1,11
3741,8,5,11
3742,1,12,8
3743,6,17,16
3744,2,3,2
3745,7,18,14
3746,4,12,3
3747,15,6,14
3748,17,12,10
3749,8,4,2
3750,5,20,20
3751,20,18,10
3752,12,12,10
3753,12,19,11
3754,16,13,10
3755,6,18,4
3756,1,1,20
3757,12,3,15
3758,4,10,2
3759,14,3,5
3760,16,10,20
3761,18,18,11
3762,18,8,18
3763,8,5,10
3764,7,7,7
3765,2,4,6
3766,3,6,20
3767,12,5,20
3768,7,3,15
3769,3,18,15
3770,6,10,16
3771,4,16,6
3772,16,12,11
3773,8,11,13
3774,14,10,16
3775,2,9,17
3776,11,3,15
3777,8,9,12
3778,18,15,19
3779,20,11,4
3780,17,18,6
3781,7,8,10
3782,7,15,10
3783,10,18,8
3784,1,17,1
3785,20,14,13
3786,5,18,13
3787,15,8,8
3788,13,16,16
3789,3,12,11
3790,9,15,6
3791,18,9,1
3792,20,12,10
3793,11,11,3
3794,13,13,1
3795,12,13,14
3796,17,13,18
3797,10,5,5
3798,19,11,15
3799,12,20,19
3800,6,19,1
3801,15,8,13
3802,17,20,6
3803,19,5,14
3804,13,2,20
3805,13,12,18
3806,9,16,6
3807,14,12,6
3808,9,3,17
3809,16,13,3
3810,4,5,15
3811,13,5,10
3812,17,10,1
3813,18,15,15
3814,13,14,5
3815,15,15,9
3816,9,2,12
3817,16,4,10
3818,16,14,7
3819,17,17,15
3820,17,17,20
3821,13,14,12
3822,11,5,14
3823,20,16,18
3824,11,5,5
3825,11,7,17
3826,1,19,16
3827,1,2,1
3828,10,10,20
3829,8,10,9
3830,4,15,19
3831,5,3,1
3832,9,2,5
3833,4,11,7
3834,19,10,5
3835,8,9,18
3836,15,4,17
3837,18,5,9
3838,16,8,2
3839,4,12,16
3840,16,13,8
3841,14,9,13
3842,3,13,8
3843,2,1,10
3844,17,18,14
3845,11,3,15
3846,14,2,2
3847,17,19,15
3848,14,19,11
3849,2,8,12
3850,16,11,11
3851,14,1,14
3852,8,14,4
3853,2,20,9
3854,15,6,19
3855,4,4,3
3856,17,13,1
3857,19,3,20
3858,7,20,10
3859,18,19,7
3860,4,11,6
3861,15,7,15
3862,3,3,8
3863,2,7,5
3864,9,7,8
3865,3,11,1
3866,17,1,7
3867,7,14,17
3868,9,13,2
3869,8,10,2
3870,16,4,8
3871,4,7,12
3872,12,14,10
3873,11,6,19
3874,12,16,16
3875,3,13,20
3876,12,12,7
3877,5,12,2
3878,16,9,13
3879,2,8,14
3880,16,14,18
3881,13,14,18
3882,8,20,15
3883,1,15,20
3884,9,2,5
3885,7,14,4
3886,11,5,6
3887,8,14,15
3888,3,15,12
3889,1,17,17
3890,5,16,5
3891,11,10,4
3892,13,4,3
3893,8,11,7
3894,16,14,17
3895,6,17,19
3896,1,9,12
3897,4,1,10
3898,1,2,2
3899,7,19,18
3900,14,14,6
3901,15,7,8
3902,13,2,1
3903,6,14,17
3904,4,7,1
3905,19,1,4
3906,3,7,3
3907,13,5,13
3908,19,8,4
3909,7,10,18
3910,12,3,15
3911,18,4,16
3912,16,5,9
3913,6,6,2
3914,4,17,9
3915,1,16,13
3916,2,5,11
3917,8,12,16
3918,10,1,2
3919,11,8,5
3920,12,14,19
3921,16,16,16
3922,2,17,17
3923,2,3,11
3924,7,16,15
3925,3,3,14
3926,20,6,18
3927,10,4,16
3928,8,16,17
3929,20,6,4
3930,4,9,13
3931,19,11,7
3932,16,14,8
3933,9,7,9
3934,16,20,8
3935,11,19,13
3936,20,19,20
3937,9,20,1
3938,5,17,20
3939,17,20,12
3940,12,7,15
3941,2,9,18
3942,1,1,20
3943,6,13,8
3944,11,4,19
3945,8,16,17
3946,19,5,4
3947,13,1,11
3948,5,16,17
3949,4,12,6
3950,10,20,13
3951,6,3,3
3952,15,9,17
3953,13,15,20
3954,19,11,3
3955,20,2,7
3956,17,4,12
3957,3,19,1
3958,3,12,18
3959,1,20,10
3960,17,2,13
3961,11,14,7
3962,8,18,1
3963,9,9,20
3964,8,20,19
3965,2,1,4
3966,17,12,12
3967,6,3,15
3968,15,13,16
3969,13,16,20
3970,15,20,16
3971,14,17,9
3972,18,18,5
3973,9,11,16
3974,6,4,9
3975,13,14,3
3976,5,2,18
3977,6,19,10
3978,13,16,11
3979,4,1,13
3980,19,4,15
3981,16,17,19
3982,8,3,18
3983,20,10,7
3984,9,2,6
3985,4,2,13
3986,17,1,8
3987,3,8,17
3988,10,7,13
3989,7,3,15
3990,10,11,8
3991,8,4,6
3992,6,17,13
3993,8,20,13
3994,9,1,20
3995,11,5,2
3996,2,17,8
3997,11,18,2
3998,15,5,4
3999,7,14,16
